id,popularity,rarity,brand,type,age,condition,weight,length,width,height,scarcity,price
6333,96.528,Very Rare,A,LOP0,11.344,A2,35.632,9.716999999999999,9.92,6.038,0.944,15732.235
6334,96.372,Very Rare,E,JH88,,B2,43.618,9.535,9.176,5.867,0.635,20596.213
6335,96.842,Rare,B,AF66,6.514,,41.383,8.859,8.841999999999999,5.595,0.9359999999999999,12235.892
6336,98.492,Very Rare,D,AF66,9.61,C2,31.73,8.846,9.885,5.355,1.05,12142.189
6337,99.914,Very Rare,B,AF66,5.613,,30.91,9.621,8.459,5.652,0.664,12102.625
6338,96.366,Very Rare,F,DE13,7.518,B2,37.508,9.248999999999999,8.674,5.368,0.562,11653.151
6339,98.148,Rare,C,IJN13,9.752,A2,32.894999999999996,6.818,7.172,4.5649999999999995,0.893,2143.72
6340,94.753,Common,F,JH88,,C2,49.363,6.645,7.168,4.140000000000001,0.4,752.006
6341,100.115,Rare,A,LOP0,7.286,C1,65.361,10.268,10.868,6.334,0.645,46427.99
6342,96.429,Rare,B,LOP0,12.54,B1,37.255,6.311999999999999,6.131,3.507,1.0010000000000001,1698.544
6343,96.74,Rare,,IJN13,7.801,A1,38.106,7.606,7.489,4.146,0.445,2543.55
6344,93.395,Common,C,JH88,9.378,B2,23.454,8.472999999999999,8.397,5.803,0.7030000000000001,22361.348
6345,96.48,Rare,A,AF66,7.475,B2,34.078,8.607,9.854,6.008,0.66,15762.872
6346,91.445,Common,C,IJN13,9.974,A2,48.132,6.74,6.551,4.188000000000001,0.623,1866.075
6347,91.426,Common,D,,9.29,B2,30.32,8.893,8.503,5.218,0.867,8157.625
6348,93.226,Common,E,LOP0,8.793,A1,50.107,7.934,7.843,4.6739999999999995,0.8840000000000001,8892.281
6349,94.884,Common,A,LOP0,10.699,A2,41.541,8.133,7.779,4.676,0.782,4892.755
6350,87.958,Common,C,LOP0,8.208,,29.541,6.639,7.338,3.914,0.6000000000000001,2623.537
6351,98.047,Rare,B,DE13,10.696,A2,49.84,9.068,9.208,5.425,0.927,11026.743
6352,99.789,,C,AF66,9.084,A2,38.975,8.193,8.746,4.5120000000000005,0.627,8043.35
6353,96.467,Somewhat Rare,D,LOP0,,A2,27.643,7.895,6.471,4.8580000000000005,0.921,3043.451
6354,98.068,Very Rare,C,DE13,9.772,C1,45.338,8.571,8.559999999999999,5.727,0.761,11849.102
6355,98.225,Rare,A,JH88,,C2,36.45,10.61,10.85,6.51,0.458,37326.173
6356,94.836,Rare,C,AF66,,C2,54.928,9.057,8.609,6.364,0.41500000000000004,25900.629
6357,98.387,Rare,B,LOP0,8.974,C2,30.533,10.211,10.533,6.529,0.555,25791.899
6358,96.475,Very Rare,B,LOP0,8.957,C2,47.6,6.254,7.167,4.193,1.012,673.502
6359,93.241,Common,B,DE13,8.073,C1,35.359,7.879,6.6,4.027,0.487,926.516
6360,94.9,Common,C,LOP0,8.782,A2,31.444000000000003,8.829,7.717,5.903,0.8560000000000001,7144.27
6361,98.521,Very Rare,C,DE13,10.729,B1,42.415,9.053,9.115,5.599,0.9910000000000001,3561.858
6362,96.336,Very Rare,D,JH88,8.964,D,34.507,9.606,9.32,5.922,0.756,14215.079
6363,93.335,Very Rare,A,DE13,8.847,B1,54.127,7.287,8.617,4.797000000000001,0.36800000000000005,4790.069
6364,101.549,Rare,C,LOP0,8.889,C1,33.069,9.841999999999999,8.748999999999999,5.077,0.35100000000000003,14882.11
6365,93.158,Common,B,AF66,10.066,C1,36.267,8.748000000000001,8.544,5.532,0.613,13835.279
6366,91.36,Common,C,WE92,11.635,A2,38.724,7.504,7.641,4.144,0.343,2074.262
6367,101.681,Rare,A,LOP0,9.245,B1,40.233,9.057,7.885,5.205,0.766,10257.465
6368,96.628,,B,DE13,8.723,A2,32.212,7.787,9.224,5.287,0.8700000000000001,9192.349
6369,96.632,Very Rare,F,WE92,9.487,B2,15.562000000000001,6.332,6.378,3.899,0.875,2874.392
6370,96.584,Somewhat Rare,B,LOP0,13.617,,48.617000000000004,9.088000000000001,8.783000000000001,5.226,0.794,8817.398
6371,93.077,Common,A,IJN13,9.027,B2,47.171,9.855,8.849,5.186999999999999,0.67,21195.117
6372,93.137,Common,F,DE13,12.261,A1,35.117,7.92,8.995000000000001,6.086,0.7290000000000001,9130.843
6373,98.306,Rare,D,DE13,10.918,A1,39.029,8.449,9.358,5.831,0.546,5791.683
6374,93.339,Somewhat Rare,B,AF66,11.855,B2,52.102000000000004,8.869,8.362,5.518,0.923,16404.944
6375,89.781,Common,C,LOP0,11.514,B1,52.037,8.881,9.204,5.072,,10220.327
6376,101.769,Very Rare,F,LOP0,7.568,A2,47.021,7.393,8.68,4.245,0.393,6120.333
6377,101.644,Very Rare,A,DE13,9.612,B2,41.316,10.207,10.357,5.93,0.599,41507.502
6378,94.897,Common,C,DE13,7.972,C1,45.476,11.459,11.607,6.548,0.517,48913.053
6379,89.728,Common,D,JH88,9.742,C1,12.277000000000001,6.554,6.111000000000001,4.35,0.554,1236.828
6380,96.788,Very Rare,C,AF66,8.455,C1,38.757,9.972000000000001,11.319,5.958,0.778,46522.014
6381,93.326,Common,D,JH88,9.187,B1,51.693,7.554,7.032,4.525,0.5730000000000001,3035.677
6382,100.011,Very Rare,B,RESS211,8.378,B2,32.962,8.713000000000001,7.997,5.117,0.6910000000000001,8972.892
6383,96.314,Very Rare,A,DE13,11.28,C1,43.807,10.715,8.231,5.633,0.455,13468.386
6384,96.737,Very Rare,C,LOP0,7.765,A2,42.253,7.074,6.619,4.38,0.5730000000000001,1455.342
6385,101.494,Very Rare,B,LOP0,8.891,C2,48.505,10.349,9.991,5.91,0.555,22292.437
6386,93.241,Common,A,JH88,9.935,B2,53.222,6.1,7.281,4.168,0.41700000000000004,1951.327
6387,99.806,Rare,B,JH88,9.901,C1,39.657,8.094000000000001,9.033999999999999,4.979,0.334,4169.243
6388,96.497,Very Rare,C,LOP0,7.63,B2,40.508,9.164,9.013,6.257,0.9610000000000001,17368.554
6389,100.081,Very Rare,D,DE13,8.058,C1,33.351,11.059,11.041,6.933,0.517,38194.433
6390,101.72,Rare,E,AF66,9.377,A2,42.299,8.888,8.777999999999999,4.99,0.636,17392.355
6391,98.229,Very Rare,B,LOP0,,A2,47.181,9.629999999999999,8.567,5.551,0.559,12306.567
6392,94.705,Common,C,LOP0,8.996,,45.144999999999996,11.966,11.185,6.174,0.956,47019.987
6393,99.781,Very Rare,B,JH88,6.88,A1,46.115,7.699,7.695,4.098,0.609,3427.911
6394,94.853,Rare,D,DE13,11.602,D,27.837,8.847999999999999,9.863,5.742,0.42700000000000005,10549.496
6395,94.789,Common,E,JH88,9.109,A2,39.601,7.556,6.388999999999999,5.145,0.5960000000000001,4340.918
6396,91.27,Common,D,JH88,10.337,B2,41.975,8.831,9.780999999999999,5.15,0.339,22734.771
6397,96.961,Very Rare,A,AF66,9.288,B1,42.496,6.961,6.476,3.556,0.688,5012.315
6398,93.269,Common,A,JH88,7.85,A2,39.723,7.152,6.901,4.6850000000000005,0.392,145.768
6399,96.75,Somewhat Rare,B,AF66,10.927,B2,32.669,8.74,10.089,5.901,0.502,17251.562
6400,94.821,Rare,C,JH88,9.788,C2,38.603,8.356,8.765,4.809,0.8460000000000001,3484.441
6401,91.466,Common,E,JH88,8.512,B2,32.836,7.715,5.406000000000001,4.022,0.698,1210.939
6402,94.487,Somewhat Rare,C,DE13,10.175,B1,42.555,8.187999999999999,8.08,5.757,0.748,5618.65
6403,99.888,Very Rare,B,DE13,9.574,B1,37.409,8.604,8.461,5.966,0.389,8675.973
6404,94.872,Common,F,LOP0,8.215,B1,50.882,8.019,7.669,4.8149999999999995,0.889,3680.294
6405,93.211,Common,F,,9.75,A1,,8.921,7.919,5.064,0.931,11614.371
6406,89.875,,B,LOP0,8.808,,27.323999999999998,8.213000000000001,9.29,4.553,0.763,7789.309
6407,98.204,Rare,F,JH88,8.849,B1,47.916,5.834,6.4559999999999995,3.51,0.34500000000000003,2233.204
6408,96.476,Very Rare,A,DE13,6.945,B1,27.793,8.45,9.184999999999999,5.514,0.395,8731.62
6409,98.418,Very Rare,B,LOP0,7.785,B2,55.496,9.244,8.305,5.042,0.5630000000000001,12314.276
6410,96.591,Rare,C,,9.51,B1,50.532,8.257,8.536,5.093999999999999,0.765,5394.931
6411,96.664,Rare,C,AF66,12.699,B1,50.522,8.894,9.469999999999999,5.308,0.385,13932.781
6412,98.445,Very Rare,C,DE13,,C1,49.535,9.019,10.328,6.094,0.674,21713.394
6413,94.872,Very Rare,C,DE13,7.309,B1,37.788,9.141,8.373000000000001,5.77,0.551,8784.948
6414,93.292,Common,C,AF66,9.081,C1,58.952,10.42,10.147,6.343,0.9359999999999999,36656.618
6415,,Rare,F,LOP0,9.302,B2,30.403,10.33,10.51,6.481,0.497,45401.859
6416,94.709,Common,C,JH88,9.582,B1,35.018,9.3,8.761,5.529,1.0070000000000001,21533.682
6417,92.986,Common,A,AF66,9.84,A2,,8.174,9.858,5.813,0.36300000000000004,23992.379
6418,91.669,Common,,LOP0,9.551,B2,54.331,6.373,6.574,4.1080000000000005,0.491,870.5
6419,98.15,Very Rare,B,AF66,11.375,B1,29.299,6.332,7.64,4.052,0.456,1315.924
6420,103.563,Very Rare,C,DE13,8.823,A2,29.967,8.094000000000001,9.554,5.428,0.8760000000000001,10721.636
6421,96.277,Somewhat Rare,F,LOP0,11.725,,20.402,7.793,8.39,4.99,0.793,6495.052
6422,89.871,Common,,IJN13,11.063,C1,34.538,7.242,6.25,4.968,0.667,3169.185
6423,96.646,Rare,A,IJN13,11.541,C1,55.282,6.439,7.384,4.6850000000000005,0.493,3596.11
6424,93.062,Common,A,RESS211,10.405,B2,33.938,6.818,7.396,3.765,0.529,4352.034
6425,91.455,Common,B,DE13,9.838,A2,48.866,7.338,8.27,4.35,0.761,3661.18
6426,89.694,Common,C,AF66,8.355,A1,26.451,7.587,6.86,3.862,0.7170000000000001,3012.581
6427,98.289,Rare,D,AF66,7.644,A2,44.424,6.905,7.45,4.779,0.9279999999999999,5821.925
6428,94.902,Somewhat Rare,C,LOP0,9.264,A2,32.698,7.488,7.336,4.138999999999999,0.591,1871.448
6429,,Rare,F,IJN13,9.582,C2,46.621,6.973,6.871,4.57,0.962,586.916
6430,101.801,,C,WE92,7.854,C2,41.87,9.872,10.579,6.23,0.891,20144.599
6431,93.164,Common,E,AF66,8.636,,43.982,8.155999999999999,7.748,4.7509999999999994,0.444,3940.162
6432,93.215,Common,C,DE13,,B2,52.725,10.699,10.147,6.804,0.8840000000000001,40987.277
6433,94.743,Common,A,IJN13,11.808,B1,43.519,7.338,7.007,4.807,0.675,2966.38
6434,96.683,Very Rare,A,LOP0,9.85,C1,32.86,9.591999999999999,8.085,5.484,0.36200000000000004,14524.326
6435,91.613,Common,A,LOP0,,D,44.775,7.056,8.171,4.885,0.688,3441.557
6436,93.441,Common,F,DE13,,A1,39.329,8.616,9.363,5.986,0.451,13161.789
6437,94.837,Common,C,DE13,8.636,C2,27.028,8.122,7.651,5.1419999999999995,0.8240000000000001,9694.585
6438,96.715,Rare,D,DE13,10.024,A2,47.946,9.298,8.989,5.132,0.8740000000000001,10155.412
6439,91.394,Common,C,WE92,8.359,,61.025999999999996,7.627,6.1259999999999994,3.948,0.6839999999999999,1209.96
6440,94.774,Somewhat Rare,C,LOP0,11.154,B1,53.1,8.021,8.275,5.258,0.461,4945.772
6441,101.786,Somewhat Rare,D,JH88,5.23,A1,,7.375,7.145,3.539,0.78,4957.419
6442,93.189,Common,E,LOP0,8.919,A2,43.331,6.3,7.859,4.949,0.778,-174.397
6443,95.11,Somewhat Rare,A,DE13,11.903,B2,42.444,9.137,8.603,5.573,0.591,8292.601
6444,92.999,Rare,C,LOP0,7.708,C1,48.967,9.489,8.942,5.261,0.41300000000000003,14646.974
6445,91.691,Common,B,DE13,9.269,A2,20.232,8.106,7.978,5.3260000000000005,1.018,13090.568
6446,99.919,Rare,D,IJN13,9.613,A1,34.696,6.667,5.961,5.0,0.529,1457.537
6447,96.627,Very Rare,C,DE13,10.699,,41.473,9.214,9.071,5.458,0.849,11615.356
6448,99.945,Very Rare,,DE13,9.052,A1,47.813,9.639,8.55,4.9350000000000005,0.787,9770.998
6449,93.464,Common,D,AF66,7.365,B1,37.898,7.948,9.472000000000001,5.16,0.40700000000000003,6193.409
6450,93.09,Common,D,AF66,8.269,A1,57.535,6.4239999999999995,6.684,3.907,0.8,531.958
6451,96.474,Rare,A,AF66,10.009,A1,43.76,7.883,7.46,4.676,0.654,4457.528
6452,91.551,Rare,F,,6.853,A2,35.753,7.343,7.041,4.936,0.593,2913.548
6453,95.045,Common,B,LOP0,10.959,A1,42.936,6.67,6.753,4.01,0.972,1343.424
6454,96.633,Very Rare,C,LOP0,,C2,39.603,8.987,8.525,5.782,0.9550000000000001,12621.296
6455,96.529,Very Rare,D,AF66,7.896,C1,44.441,8.302,8.799,5.093999999999999,0.777,8233.78
6456,94.671,Common,F,JH88,6.463,A1,38.83,7.188,7.368,4.503,0.6859999999999999,6023.134
6457,95.047,Very Rare,C,JH88,10.738,C1,50.459,7.183,7.422,4.349,0.843,1911.346
6458,93.219,Rare,C,RESS211,9.876,B2,31.506999999999998,6.952,5.629,4.568,0.9199999999999999,3065.329
6459,96.42,,F,AF66,,C1,48.272999999999996,9.376999999999999,10.356,6.157,1.008,37276.924
6460,91.546,Common,,RESS211,10.101,B2,38.665,6.707,7.274,4.061,0.9550000000000001,3573.958
6461,93.118,Common,F,AF66,10.113,A2,43.8,7.805,6.684,5.1370000000000005,0.529,3956.55
6462,93.314,Rare,A,LOP0,7.914,,35.022,8.411999999999999,9.357,5.3919999999999995,0.887,7058.719
6463,101.896,Somewhat Rare,C,JH88,,B1,39.73,8.562999999999999,7.824,4.763,0.8580000000000001,6149.585
6464,91.61,Common,C,RESS211,10.373,B2,31.891,7.294,6.817,4.225,0.532,1545.846
6465,99.958,Very Rare,A,JH88,9.33,C1,42.818,9.187000000000001,9.205,5.528,0.36200000000000004,16368.912
6466,91.591,Common,F,JH88,7.714,B2,27.435000000000002,9.064,8.589,4.943,0.46900000000000003,4772.019
6467,94.648,Rare,C,IJN13,8.263,B1,56.801,6.831,7.542,5.141,0.8089999999999999,2860.417
6468,98.007,Very Rare,D,IJN13,9.833,B2,27.798000000000002,6.727,7.341,4.772,0.454,3480.047
6469,94.693,Very Rare,B,AF66,10.737,C1,57.561,9.468,9.132,5.228,0.8260000000000001,19954.506
6470,96.32,Very Rare,A,LOP0,8.827,A2,48.713,7.101,7.762,4.547000000000001,0.636,2068.423
6471,98.047,Somewhat Rare,E,DE13,12.927,A2,56.254999999999995,8.954,9.257,5.651,0.73,12012.616
6472,94.81,Somewhat Rare,A,LOP0,11.728,A2,40.359,7.451,8.122,3.639,0.47500000000000003,4522.217
6473,89.927,Common,C,JH88,10.088,B1,9.518,8.75,8.077,5.563,0.783,6929.705
6474,91.706,Common,A,IJN13,8.296,B2,30.747,6.084,7.839,4.7940000000000005,0.376,969.077
6475,93.247,Common,D,JH88,8.977,A2,45.802,7.689,7.451,4.21,0.761,1235.288
6476,94.856,Common,F,JH88,8.922,C1,40.047,8.795,8.825,5.945,0.65,18358.901
6477,91.332,Somewhat Rare,C,DE13,12.956,A2,50.997,8.077,7.368,4.99,0.96,2732.331
6478,98.411,Rare,A,DE13,9.7,A2,34.106,9.711,9.914,4.845000000000001,0.773,12134.101
6479,94.957,Common,D,AF66,14.103,C1,,8.481,9.93,5.105,0.702,11704.024
6480,99.97,Rare,A,LOP0,8.161,A1,37.746,8.609,9.539,4.977,0.5700000000000001,15320.194
6481,91.747,,A,DE13,11.121,C1,52.686,8.711,7.643,5.746,,10324.495
6482,95.119,,D,DE13,10.722,A2,35.274,8.007,8.227,5.243,0.387,2834.021
6483,93.258,Common,E,RESS211,9.416,B2,34.066,7.315,6.843,4.157,0.744,3612.316
6484,94.885,Common,,AF66,10.261,C2,35.011,7.436,8.055,5.390000000000001,0.819,4867.745
6485,96.839,Common,A,DE13,13.65,C1,38.182,8.806000000000001,9.012,6.064,0.9770000000000001,14900.039
6486,92.925,Rare,C,DE13,9.805,A1,47.87,6.859,6.393,3.839,0.553,1380.303
6487,98.296,Very Rare,C,AF66,8.397,B2,41.202,9.05,9.307,6.269,0.47900000000000004,31945.71
6488,93.275,Common,F,LOP0,,C2,30.323999999999998,9.208,9.928,5.377,0.883,6155.222
6489,94.827,Common,C,RESS211,9.637,B1,39.379,5.511,7.585,3.4939999999999998,0.9570000000000001,3138.975
6490,94.891,Common,B,,,C1,48.718,5.602,5.66,4.554,0.6859999999999999,2211.728
6491,93.148,Common,A,LOP0,10.819,D,48.165,9.25,9.072,5.466,,9844.679
6492,93.222,Common,C,JH88,10.287,A1,54.688,8.751000000000001,8.166,4.6530000000000005,1.006,3809.3
6493,96.277,Very Rare,F,AF66,9.581,A1,36.638,6.923,6.729,4.591,0.835,4030.67
6494,99.994,Very Rare,A,JH88,8.446,A1,33.905,7.147,6.4399999999999995,4.73,0.679,5435.12
6495,96.63,Common,B,JH88,10.753,,30.310000000000002,10.05,8.85,5.607,0.757,19904.915
6496,94.858,Common,B,DE13,11.38,A2,30.378999999999998,8.507,9.831,6.105,0.8640000000000001,13915.667
6497,96.613,Rare,C,LOP0,10.743,B2,42.993,7.55,8.106,4.725,0.49,2897.45
6498,99.912,Rare,D,RESS211,7.412,,34.051,6.655,6.425,4.170999999999999,0.853,1667.92
6499,95.122,Common,B,JH88,9.291,A2,35.498,9.517,8.516,5.216,0.9830000000000001,20889.273
6500,94.973,Common,C,AF66,12.557,B2,50.122,8.698,10.123999999999999,5.764,0.931,15260.447
6501,91.261,Common,D,RESS211,9.834,B2,46.445,6.576,8.715,4.1899999999999995,0.387,1863.768
6502,94.927,Common,D,DE13,11.603,C1,35.83,10.116,10.46,6.708,0.341,34891.305
6503,97.887,Rare,A,DE13,9.398,B1,52.814,10.068999999999999,8.622,5.178,0.857,15587.209
6504,93.256,,B,JH88,11.188,A2,48.842,6.667,7.074,3.926,0.538,3477.614
6505,93.276,Common,D,LOP0,,A2,26.743000000000002,6.524,6.579,3.656,0.575,2658.822
6506,95.027,Somewhat Rare,C,IJN13,11.637,A1,50.616,7.087,6.335,4.317,0.56,4263.068
6507,91.031,Common,E,LOP0,8.965,,30.665,8.014,9.294,5.573,0.5880000000000001,17279.752
6508,94.803,Rare,A,DE13,8.112,A2,42.592,9.503,10.49,5.752,0.5900000000000001,22696.97
6509,93.188,Common,A,LOP0,11.221,,25.145,8.611,8.543,6.026,0.336,13551.532
6510,98.548,Rare,F,JH88,10.572,,32.123,9.105,8.359,5.925,,11403.963
6511,103.141,Rare,E,LOP0,9.736,B1,34.269999999999996,9.783999999999999,9.071,5.263999999999999,0.6140000000000001,14982.781
6512,98.43,Very Rare,B,DE13,9.633,A1,38.106,10.539,8.767,5.465,0.42200000000000004,17020.739
6513,94.659,,C,JH88,11.055,B1,21.33,7.632,7.386,4.640000000000001,0.641,4275.471
6514,98.45,Very Rare,A,AF66,9.097,C1,50.224000000000004,9.527999999999999,9.757,5.673,0.8180000000000001,12515.364
6515,93.133,Somewhat Rare,A,IJN13,11.24,B2,45.845,6.865,7.414,4.503,0.513,3128.75
6516,91.125,Common,,DE13,10.056,,48.313,9.145,9.254,5.179,0.958,9201.413
6517,93.031,Common,B,AF66,10.544,A2,45.657,6.3309999999999995,7.119,4.204000000000001,0.319,2593.354
6518,94.621,Common,B,IJN13,9.867,B1,36.763,7.77,7.187,4.305,0.8780000000000001,1160.776
6519,94.971,Common,D,WE92,10.643,,42.718,10.271,9.008,5.41,0.817,26412.913
6520,92.892,Rare,,LOP0,8.764,C1,44.375,8.875,8.684000000000001,4.7219999999999995,0.781,6318.34
6521,95.124,Common,E,LOP0,8.557,C1,51.208,7.336,8.016,4.291,0.585,1916.888
6522,98.259,Very Rare,C,LOP0,9.852,C1,40.014,8.919,8.846,5.726,0.54,12610.634
6523,96.593,Common,F,DE13,8.719,C1,,8.683,10.479,6.014,0.74,21244.848
6524,91.609,Common,D,JH88,9.758,C1,51.504,5.261,7.03,4.2989999999999995,0.956,561.007
6525,96.674,Rare,C,IJN13,10.346,C2,45.377,10.554,10.597,6.088,0.664,25102.586
6526,94.59,Common,A,LOP0,,D,50.888999999999996,8.161,8.946,4.5,0.376,4594.413
6527,98.35,Rare,C,LOP0,,B2,39.42,7.849,8.761,4.8580000000000005,,4301.111
6528,96.41,Very Rare,A,LOP0,10.916,B2,23.996,8.297,8.567,5.696,0.579,10490.56
6529,96.426,Very Rare,A,DE13,10.57,A2,40.726,9.228,8.236,4.927,0.634,6854.83
6530,94.988,Common,C,LOP0,8.152,B2,37.691,9.394,8.382,5.3309999999999995,0.69,14334.85
6531,94.903,Very Rare,D,LOP0,10.102,A2,53.287,8.244,8.744,5.86,,12613.429
6532,96.542,Very Rare,B,LOP0,8.983,A2,29.613,7.138,7.896,5.379,0.8780000000000001,3436.355
6533,,Very Rare,D,AF66,8.005,B2,43.899,10.26,9.645,5.623,0.859,34792.851
6534,96.496,Rare,A,DE13,8.663,C2,44.650999999999996,9.025,8.961,5.32,1.0250000000000001,10380.723
6535,94.972,Common,A,AF66,9.993,A2,43.84,9.149000000000001,8.035,4.318,0.505,8509.337
6536,94.965,Common,C,WE92,9.579,B2,47.743,7.521,6.802,3.832,0.6990000000000001,459.278
6537,93.348,Common,D,DE13,8.518,C1,29.308,10.184000000000001,11.706,6.096,0.39,32814.412
6538,96.495,Very Rare,C,IJN13,8.268,B2,21.128,7.833,6.351,4.2379999999999995,0.8540000000000001,1442.558
6539,96.259,Very Rare,D,LOP0,8.43,,51.53,7.935,8.427,5.093999999999999,0.76,7488.486
6540,93.052,,D,IJN13,8.141,C1,35.135,7.285,5.573,4.004,0.778,433.655
6541,94.96,Very Rare,E,AF66,,C2,50.763999999999996,9.686,9.115,6.054,0.551,26490.533
6542,101.667,Somewhat Rare,D,,5.768,B2,24.474,9.184999999999999,9.654,5.371,0.7290000000000001,10530.176
6543,96.595,Very Rare,E,LOP0,12.22,C1,47.43,6.882,6.247,4.157,0.734,1651.13
6544,93.102,Somewhat Rare,D,JH88,11.15,B1,27.971,7.961,7.818,4.795,0.807,5988.209
6545,95.033,Common,A,,8.484,C2,32.951,9.753,9.882,5.833,0.322,22298.828
6546,96.734,Very Rare,B,LOP0,11.174,B1,32.988,9.600999999999999,10.497,6.2,0.808,27898.776
6547,89.408,Common,A,RESS211,9.954,C1,51.037,7.197,7.683,4.21,0.978,3606.927
6548,98.132,Very Rare,B,JH88,9.951,A1,57.120000000000005,6.458,6.798,4.394,0.619,3086.891
6549,96.718,Very Rare,C,AF66,10.54,A2,45.748,8.100999999999999,8.054,4.239,0.551,2848.107
6550,96.264,Very Rare,D,AF66,5.699,A2,41.524,6.801,7.414,4.202999999999999,,1442.759
6551,91.354,Common,B,AF66,9.546,C2,32.432,7.103,6.54,4.266,0.463,2663.455
6552,93.234,Common,A,AF66,10.14,C2,57.336,6.735,6.547,4.047000000000001,1.004,1274.152
6553,93.466,Common,E,AF66,8.762,A1,45.105000000000004,9.703,9.616,5.503,0.71,26160.506
6554,98.389,Rare,C,DE13,,C2,31.499000000000002,8.683,7.987,4.822,0.994,7673.57
6555,91.677,Common,,RESS211,12.204,B2,,6.844,7.061,4.341,0.6970000000000001,1312.362
6556,94.817,Rare,D,JH88,9.352,A1,65.564,6.4559999999999995,6.2219999999999995,3.931,0.543,1259.82
6557,87.974,Rare,D,JH88,,C1,52.573,9.091999999999999,8.11,5.362,,13114.105
6558,93.201,Common,A,AF66,8.93,A2,38.51,7.702,7.224,4.647,0.7070000000000001,3978.279
6559,101.737,Rare,A,IJN13,7.881,A2,45.989,6.867,7.015,4.775,0.772,2885.847
6560,92.862,Rare,F,JH88,8.985,B2,42.591,9.492,9.227,5.3580000000000005,0.8540000000000001,18559.249
6561,96.75,Very Rare,F,WE92,8.523,C2,35.894,7.868,8.554,4.539,0.9259999999999999,4171.946
6562,93.048,Common,A,IJN13,8.642,B2,46.417,7.679,8.825,4.475,0.6160000000000001,4814.126
6563,92.967,Common,C,WE92,,B1,35.521,5.865,6.827,4.6850000000000005,0.728,2599.86
6564,96.446,,B,JH88,11.982,B2,50.123,8.213000000000001,9.05,5.367,0.855,19043.284
6565,94.894,Rare,F,,11.284,B2,52.917,8.398,10.035,5.958,0.736,32352.6
6566,94.873,Common,,AF66,10.385,B1,43.949,8.971,8.649000000000001,5.452,0.931,8335.216
6567,95.019,Common,F,JH88,,B2,27.075,6.591,7.17,3.893,0.327,3185.565
6568,96.649,Very Rare,E,DE13,6.267,B2,44.565,7.236,7.069,4.429,0.534,1549.302
6569,93.229,Common,A,LOP0,9.92,A1,48.546,7.158,6.857,4.286,0.789,2355.911
6570,96.736,Very Rare,C,AF66,8.173,A2,36.956,8.354,8.744,5.491,0.772,18127.748
6571,98.184,Rare,C,IJN13,10.219,C1,44.616,8.963000000000001,8.754,5.654,0.5980000000000001,27561.525
6572,94.972,Common,C,AF66,7.194,B1,35.28,6.362,7.433,4.031000000000001,0.41700000000000004,201.639
6573,96.426,Very Rare,C,AF66,10.131,A2,46.767,7.235,7.902,4.295,0.835,5011.081
6574,103.149,,D,AF66,10.09,A2,,8.683,8.012,6.505,0.927,20035.595
6575,96.524,Very Rare,C,JH88,8.475,B2,26.805,5.92,5.787,4.075,0.656,1671.231
6576,96.574,Rare,A,LOP0,11.769,B2,48.8,9.254999999999999,9.452,5.608,0.803,13137.946
6577,94.813,Common,D,LOP0,11.303,A2,,7.497,7.229,5.492,0.98,3321.054
6578,96.666,Very Rare,,JH88,,C1,38.454,9.649000000000001,9.027000000000001,5.898,0.9319999999999999,15413.573
6579,98.441,,F,LOP0,8.866,C1,38.314,9.462,8.253,5.547,0.8320000000000001,5804.767
6580,94.837,Common,D,,11.095,C1,53.362,9.485,9.782,6.476,0.554,21596.883
6581,100.205,Very Rare,D,IJN13,9.451,,,6.591,5.7829999999999995,4.3629999999999995,0.768,3499.034
6582,94.691,Common,E,LOP0,11.506,B2,33.435,9.129,8.971,5.872,0.42700000000000005,12371.715
6583,93.521,Rare,C,WE92,10.089,A2,48.405,7.305,7.228,4.609,0.881,3489.85
6584,,Common,F,,7.376,B1,51.402,7.665,7.558,4.269,0.649,2839.866
6585,93.411,Common,,RESS211,,A2,42.528999999999996,7.166,7.195,4.123,0.47000000000000003,2583.648
6586,94.808,,A,RESS211,,B2,47.238,9.199,9.282,5.091,0.871,25878.691
6587,94.668,Rare,C,LOP0,9.203,B1,34.104,8.645,8.001000000000001,5.393,0.685,10025.016
6588,96.769,,A,DE13,8.588,B2,37.197,10.592,8.422,5.953,0.771,9421.789
6589,96.967,Rare,C,IJN13,8.514,A2,43.75,6.0489999999999995,5.542,3.985,0.342,192.359
6590,94.947,Common,A,LOP0,9.409,A2,28.845,8.802,7.74,4.718999999999999,0.36000000000000004,5194.991
6591,91.469,Common,D,LOP0,9.46,B2,35.09,8.042,7.149,3.865,0.43900000000000006,2671.223
6592,91.524,Common,A,JH88,7.987,C1,48.688,8.157,7.036,4.279,0.601,-1279.384
6593,94.848,Common,E,,9.271,A2,,9.056000000000001,8.76,5.905,0.71,25420.768
6594,96.422,Rare,F,AF66,11.727,B1,37.85,6.677,5.827,4.369,0.9610000000000001,2789.487
6595,95.098,Common,C,DE13,8.92,B2,,7.885,8.702,5.027,0.8860000000000001,2895.408
6596,,Very Rare,D,DE13,9.132,A1,43.386,10.044,9.078,5.362,0.543,11188.336
